"Date","Price","Open","High","Low","Vol.","Change %"
"02/14/2020","16,517.07","16,589.79","16,589.79","16,511.05","","-0.39%"
"02/13/2020","16,581.79","16,537.68","16,595.73","16,405.28","","-0.19%"
"02/12/2020","16,613.33","16,503.19","16,613.33","16,499.70","","0.83%"
"02/11/2020","16,477.35","16,458.85","16,494.25","16,417.56","","0.65%"
"02/10/2020","16,370.98","16,351.40","16,378.15","16,311.75","","-0.23%"
"02/07/2020","16,409.30","16,403.27","16,450.73","16,328.21","","-0.14%"
"02/06/2020","16,432.25","16,450.91","16,466.96","16,351.60","","0.88%"
"02/05/2020","16,288.61","16,108.07","16,340.13","16,090.18","","0.85%"
"02/04/2020","16,151.59","15,956.48","16,151.59","15,955.02","","1.76%"
"02/03/2020","15,872.53","15,844.03","15,940.27","15,795.32","","0.45%"
"01/31/2020","15,801.32","16,033.64","16,041.74","15,781.36","","-1.11%"
"01/30/2020","15,979.38","16,018.13","16,067.28","15,910.49","","-1.38%"
"01/29/2020","16,202.41","16,112.84","16,242.78","16,097.23","","0.49%"
"01/28/2020","16,123.33","16,017.18","16,144.80","15,936.68","","1.07%"
"01/27/2020","15,952.45","16,118.53","16,169.43","15,919.74","","-2.68%"
"01/24/2020","16,391.16","16,378.49","16,500.79","16,370.78","","0.88%"
"01/23/2020","16,248.41","16,304.66","16,391.33","16,221.42","","-0.65%"
"01/22/2020","16,355.02","16,471.67","16,513.59","16,340.84","","-0.58%"
"01/21/2020","16,450.27","16,418.33","16,450.27","16,309.28","","-0.54%"
"01/20/2020","16,538.84","16,578.10","16,581.15","16,518.79","","-0.36%"
"01/17/2020","16,599.18","16,505.51","16,623.93","16,505.51","","1.02%"
"01/16/2020","16,431.35","16,432.94","16,485.59","16,382.38","","0.11%"
"01/15/2020","16,413.88","16,441.38","16,469.37","16,355.83","","-0.14%"
"01/14/2020","16,436.41","16,427.04","16,450.64","16,270.89","","0.10%"
"01/13/2020","16,420.26","16,433.24","16,481.60","16,371.81","","-0.02%"
"01/10/2020","16,422.90","16,476.32","16,479.26","16,398.92","","-0.09%"
"01/09/2020","16,437.71","16,503.54","16,516.90","16,414.85","","0.19%"
"01/08/2020","16,406.28","16,286.08","16,406.28","16,247.89","","0.31%"
"01/07/2020","16,355.56","16,412.33","16,500.80","16,321.95","","-0.02%"
"01/06/2020","16,358.92","16,325.27","16,370.82","16,200.42","","-0.38%"
"01/03/2020","16,421.71","16,323.35","16,421.71","16,287.03","","0.04%"
"01/02/2020","16,414.46","16,346.86","16,472.66","16,332.17","","1.06%"
"12/31/2019","16,242.10","16,221.83","16,266.99","16,188.28","","-0.07%"
"12/30/2019","16,253.41","16,380.40","16,403.98","16,253.41","","-0.91%"
"12/27/2019","16,403.31","16,410.27","16,478.32","16,377.49","","0.13%"
"12/24/2019","16,382.01","16,375.60","16,394.06","16,371.34","","0.00%"
"12/23/2019","16,381.53","16,338.57","16,399.39","16,317.91","","0.13%"
"12/20/2019","16,360.23","16,246.09","16,367.38","16,211.73","","0.82%"
"12/19/2019","16,226.41","16,203.57","16,226.41","16,146.52","","0.21%"
"12/18/2019","16,191.97","16,224.00","16,255.60","16,191.97","","-0.15%"
"12/17/2019","16,215.49","16,273.15","16,273.15","16,180.45","","-0.39%"
"12/16/2019","16,279.06","16,156.76","16,310.89","16,144.94","","1.23%"
"12/13/2019","16,081.30","16,216.70","16,225.68","16,049.22","","0.59%"
"12/12/2019","15,986.86","15,951.37","16,072.13","15,880.19","","0.40%"
"12/11/2019","15,923.32","15,877.54","15,936.92","15,827.00","","0.22%"
"12/10/2019","15,888.43","15,848.89","15,896.80","15,694.53","","0.18%"
"12/09/2019","15,859.14","15,936.51","15,950.25","15,856.11","","-0.59%"
"12/06/2019","15,953.30","15,800.79","15,953.30","15,788.68","","1.26%"
"12/05/2019","15,754.81","15,773.03","15,885.79","15,754.58","","0.03%"
"12/04/2019","15,749.75","15,549.57","15,785.11","15,549.57","","1.27%"
"12/03/2019","15,552.96","15,715.67","15,753.13","15,471.08","","-1.02%"
"12/02/2019","15,713.81","16,048.70","16,150.67","15,698.32","","-1.96%"
"11/29/2019","16,028.49","16,003.32","16,095.33","15,975.56","","-0.13%"
"11/28/2019","16,048.99","16,041.47","16,066.40","16,015.04","","-0.24%"
"11/27/2019","16,087.32","16,132.40","16,142.87","16,073.95","","-0.05%"
"11/26/2019","16,094.87","16,088.88","16,127.14","16,041.41","","0.08%"
"11/25/2019","16,081.94","16,062.89","16,106.08","16,036.98","","0.57%"
"11/22/2019","15,991.16","15,970.77","16,092.46","15,970.77","","0.20%"
"11/21/2019","15,958.83","15,902.77","15,997.79","15,831.42","","-0.22%"
"11/20/2019","15,993.62","15,957.42","16,017.82","15,900.48","","-0.25%"
"11/19/2019","16,034.36","16,110.19","16,191.04","15,998.71","","-0.35%"
"11/18/2019","16,090.65","16,117.37","16,125.04","16,010.75","","-0.16%"
"11/15/2019","16,115.74","16,098.91","16,138.39","16,030.74","","0.65%"
"11/14/2019","16,012.10","16,015.70","16,055.05","15,993.10","","-0.10%"
"11/13/2019","16,028.41","16,031.34","16,056.86","15,938.87","","-0.21%"
"11/12/2019","16,062.77","16,020.76","16,093.81","16,001.87","","0.44%"
"11/11/2019","15,992.40","15,937.91","16,026.32","15,932.42","","0.07%"
"11/08/2019","15,981.25","15,920.77","15,981.25","15,905.01","","-0.02%"
"11/07/2019","15,984.73","15,978.90","15,995.27","15,930.99","","0.41%"
"11/06/2019","15,918.93","15,867.02","15,944.80","15,842.04","","0.34%"
"11/05/2019","15,865.08","15,807.31","15,873.54","15,789.26","","0.42%"
"11/04/2019","15,798.92","15,701.42","15,824.38","15,691.89","","1.08%"
"11/01/2019","15,629.60","15,595.94","15,674.09","15,569.59","","0.56%"
"10/31/2019","15,542.73","15,652.31","15,673.98","15,512.27","","-0.62%"
"10/30/2019","15,640.41","15,596.53","15,640.41","15,516.72","","0.45%"
"10/29/2019","15,570.63","15,537.96","15,575.89","15,503.13","","0.17%"
"10/28/2019","15,544.65","15,517.98","15,589.50","15,491.83","","0.15%"
"10/25/2019","15,521.82","15,447.91","15,523.16","15,385.28","","0.67%"
"10/24/2019","15,419.23","15,402.77","15,438.68","15,353.11","","0.55%"
"10/23/2019","15,335.44","15,237.42","15,346.87","15,233.92","","-0.07%"
"10/22/2019","15,346.95","15,312.48","15,349.57","15,225.36","","0.17%"
"10/21/2019","15,321.62","15,280.09","15,365.66","15,258.56","","0.21%"
"10/18/2019","15,288.80","15,334.46","15,373.83","15,249.81","","-0.65%"
"10/17/2019","15,388.68","15,407.25","15,562.50","15,388.68","","-0.42%"
"10/16/2019","15,453.33","15,470.93","15,485.91","15,401.94","","-0.09%"
"10/15/2019","15,467.29","15,398.63","15,527.67","15,352.39","","1.05%"
"10/14/2019","15,307.32","15,316.15","15,325.21","15,190.77","","-0.40%"
"10/11/2019","15,368.09","15,127.94","15,373.30","15,120.66","","1.73%"
"10/10/2019","15,106.53","14,976.14","15,139.14","14,884.43","","1.27%"
"10/09/2019","14,916.90","14,805.71","14,961.64","14,775.48","","0.78%"
"10/08/2019","14,801.55","14,989.77","15,004.08","14,788.25","","-1.18%"
"10/07/2019","14,977.84","14,856.21","14,984.83","14,815.03","","0.61%"
"10/04/2019","14,887.55","14,802.12","14,887.55","14,718.48","","0.91%"
"10/03/2019","14,753.11","14,734.80","14,844.94","14,630.30","","0.29%"
"10/02/2019","14,709.74","15,155.60","15,161.19","14,709.74","","-3.12%"
"10/01/2019","15,184.05","15,451.41","15,475.10","15,176.72","","-1.41%"
"09/30/2019","15,401.49","15,288.55","15,402.60","15,258.40","","0.66%"
"09/27/2019","15,300.56","15,264.94","15,313.49","15,249.09","","0.49%"
"09/26/2019","15,226.14","15,098.96","15,257.49","15,095.66","","0.66%"
"09/25/2019","15,126.53","15,166.35","15,172.48","14,985.08","","-0.79%"
"09/24/2019","15,247.14","15,290.84","15,301.68","15,238.79","","-0.04%"
"09/23/2019","15,253.73","15,385.25","15,397.76","15,222.67","","-1.05%"
"09/20/2019","15,416.32","15,320.40","15,431.16","15,299.17","","0.56%"
"09/19/2019","15,330.44","15,218.36","15,340.69","15,216.23","","0.68%"
"09/18/2019","15,226.33","15,197.29","15,264.64","15,174.86","","0.09%"
"09/17/2019","15,212.42","15,178.41","15,223.09","15,137.18","","0.24%"
"09/16/2019","15,176.44","15,242.48","15,259.10","15,176.44","","-0.94%"
"09/13/2019","15,320.19","15,303.31","15,365.20","15,273.35","","0.22%"
"09/12/2019","15,286.06","15,261.92","15,352.70","15,160.12","","0.44%"
"09/11/2019","15,218.89","15,187.36","15,240.54","15,187.36","","0.44%"
"09/10/2019","15,151.56","15,134.42","15,161.68","15,049.43","","0.08%"
"09/09/2019","15,140.04","15,187.18","15,201.36","15,115.59","","-0.27%"
"09/06/2019","15,180.77","15,148.48","15,198.94","15,119.94","","0.19%"
"09/05/2019","15,151.99","15,087.59","15,185.87","15,061.10","","1.11%"
"09/04/2019","14,985.95","14,950.31","14,999.56","14,922.09","","1.21%"
"09/03/2019","14,807.16","14,856.71","14,857.19","14,739.74","","-0.49%"
"09/02/2019","14,880.22","14,854.17","14,906.05","14,844.41","","0.23%"
"08/30/2019","14,846.19","14,767.96","14,909.93","14,754.35","","0.56%"
"08/29/2019","14,763.55","14,517.10","14,771.47","14,505.05","","1.51%"
"08/28/2019","14,543.66","14,552.53","14,560.56","14,419.56","","-0.34%"
"08/27/2019","14,593.21","14,492.32","14,625.96","14,416.56","","0.67%"
"08/26/2019","14,495.50","14,384.79","14,566.81","14,359.96","","0.45%"
"08/23/2019","14,430.07","14,664.49","14,685.82","14,430.07","","-1.14%"
"08/22/2019","14,596.33","14,668.28","14,735.57","14,569.24","","-0.87%"
"08/21/2019","14,724.28","14,519.89","14,740.18","14,519.89","","1.70%"
"08/20/2019","14,478.21","14,529.54","14,604.43","14,435.69","","-0.50%"
"08/19/2019","14,551.12","14,447.03","14,570.58","14,426.96","","1.34%"
"08/16/2019","14,358.79","14,233.72","14,373.10","14,219.42","","1.22%"
"08/15/2019","14,185.80","14,288.68","14,296.65","14,006.60","","-0.27%"
"08/14/2019","14,224.74","14,539.60","14,539.60","14,177.50","","-2.08%"
"08/13/2019","14,527.50","14,337.53","14,635.63","14,271.26","","0.99%"
"08/12/2019","14,384.58","14,525.66","14,590.87","14,339.76","","-0.33%"
"08/09/2019","14,432.30","14,543.13","14,559.55","14,405.18","","-1.11%"
"08/08/2019","14,594.92","14,446.55","14,594.92","14,372.54","","2.31%"
"08/07/2019","14,265.94","14,228.62","14,390.01","14,157.26","","0.61%"
"08/06/2019","14,179.65","14,209.08","14,349.75","14,179.65","","-0.13%"
"08/05/2019","14,198.32","14,346.05","14,398.93","14,168.28","","-2.19%"
"08/02/2019","14,516.47","14,702.16","14,776.88","14,494.15","","-3.57%"
"08/01/2019","15,053.93","14,900.88","15,070.83","14,898.09","","0.70%"
"07/31/2019","14,949.61","14,929.60","15,002.95","14,907.16","","0.14%"
"07/30/2019","14,928.40","15,198.37","15,199.10","14,889.66","","-1.61%"
"07/29/2019","15,172.28","15,165.64","15,235.09","15,144.43","","-0.16%"
"07/26/2019","15,196.52","15,095.39","15,207.91","15,084.88","","0.57%"
"07/25/2019","15,109.85","15,295.87","15,366.42","15,032.94","","-0.50%"
"07/24/2019","15,185.19","15,217.69","15,242.65","15,123.62","","-0.22%"
"07/23/2019","15,218.49","15,143.85","15,274.01","15,116.54","","0.92%"
"07/22/2019","15,079.95","15,034.69","15,103.57","15,021.98","","0.26%"
"07/19/2019","15,040.19","15,117.81","15,163.88","14,991.20","","0.03%"
"07/18/2019","15,035.35","15,001.42","15,130.85","14,989.01","","-0.38%"
"07/17/2019","15,092.68","15,175.38","15,226.75","15,082.20","","-0.76%"
"07/16/2019","15,208.26","15,099.35","15,241.88","15,097.12","","0.65%"
"07/15/2019","15,110.28","15,118.14","15,186.85","15,036.20","","0.10%"
"07/12/2019","15,095.79","15,058.69","15,136.37","15,040.85","","0.38%"
"07/11/2019","15,039.13","15,141.34","15,148.43","15,031.01","","-0.28%"
"07/10/2019","15,081.50","15,067.55","15,186.05","15,054.60","","-0.08%"
"07/09/2019","15,093.73","15,110.62","15,122.63","15,019.28","","-0.31%"
"07/08/2019","15,140.02","15,115.83","15,166.51","15,095.54","","-0.06%"
"07/05/2019","15,149.44","15,204.16","15,211.48","15,094.59","","-0.48%"
"07/04/2019","15,222.58","15,228.20","15,247.12","15,201.73","","0.03%"
"07/03/2019","15,217.39","15,110.29","15,217.39","15,109.75","","0.81%"
"07/02/2019","15,094.70","15,098.92","15,111.21","15,040.40","","0.16%"
"07/01/2019","15,070.60","15,114.50","15,187.97","15,070.60","","0.52%"
"06/28/2019","14,992.26","14,862.88","15,008.73","14,849.65","","0.83%"
"06/27/2019","14,869.49","14,909.46","14,917.14","14,793.73","","-0.13%"
"06/26/2019","14,888.73","14,899.43","14,971.91","14,879.26","","-0.25%"
"06/25/2019","14,926.22","14,886.31","14,950.56","14,885.84","","-0.09%"
"06/24/2019","14,940.11","14,974.31","15,008.84","14,919.62","","-0.12%"
"06/21/2019","14,958.02","14,974.52","15,103.88","14,931.12","","-0.13%"
"06/20/2019","14,977.61","15,019.43","15,054.86","14,977.61","","0.33%"
"06/19/2019","14,927.99","14,914.13","14,937.06","14,868.74","","0.16%"
"06/18/2019","14,904.41","14,570.93","14,921.53","14,543.18","","2.26%"
"06/17/2019","14,575.02","14,520.44","14,623.14","14,513.17","","0.44%"
"06/14/2019","14,511.50","14,510.10","14,516.21","14,442.65","","-0.15%"
"06/13/2019","14,533.17","14,495.23","14,578.79","14,472.28","","0.01%"
"06/12/2019","14,531.25","14,542.69","14,585.13","14,487.70","","-0.62%"
"06/11/2019","14,621.88","14,552.84","14,684.23","14,548.62","","0.62%"
"06/10/2019","14,532.24","14,531.67","14,572.31","14,498.04","","0.40%"
"06/07/2019","14,474.04","14,300.42","14,543.91","14,300.42","","1.63%"
"06/06/2019","14,242.03","14,283.30","14,388.44","14,204.77","","-0.26%"
"06/05/2019","14,278.64","14,222.71","14,318.66","14,207.44","","0.47%"
"06/04/2019","14,211.32","14,038.68","14,240.02","14,002.44","","0.58%"
"06/03/2019","14,129.44","13,941.20","14,129.44","13,889.17","","0.68%"
"05/31/2019","14,033.94","14,010.05","14,035.15","13,908.06","","-0.79%"
"05/30/2019","14,145.20","14,126.46","14,169.82","14,093.54","","0.54%"
"05/29/2019","14,069.42","14,142.33","14,151.07","14,020.22","","-1.41%"
"05/28/2019","14,270.82","14,353.04","14,373.95","14,238.87","","-0.44%"
"05/27/2019","14,333.95","14,347.88","14,409.08","14,299.02","","0.56%"
"05/24/2019","14,253.63","14,230.28","14,310.29","14,216.14","","0.73%"
"05/23/2019","14,149.98","14,293.98","14,308.08","14,126.97","","-1.81%"
"05/22/2019","14,411.49","14,418.74","14,467.06","14,321.21","","-0.12%"
"05/21/2019","14,428.87","14,395.56","14,454.12","14,334.35","","0.66%"
"05/20/2019","14,333.71","14,512.00","14,547.53","14,266.18","","-1.37%"
"05/17/2019","14,532.36","14,505.47","14,565.54","14,434.62","","-0.18%"
"05/16/2019","14,558.74","14,337.66","14,558.74","14,287.35","","1.38%"
"05/15/2019","14,360.01","14,290.76","14,360.01","14,154.37","","0.62%"
"05/14/2019","14,272.07","14,140.48","14,272.07","14,132.04","","1.54%"
"05/13/2019","14,055.44","14,241.68","14,246.38","14,015.61","","-1.22%"
"05/10/2019","14,228.70","14,298.29","14,348.37","14,187.50","","0.29%"
"05/09/2019","14,188.02","14,307.67","14,322.77","14,171.77","","-1.64%"
"05/08/2019","14,424.88","14,348.01","14,448.12","14,319.95","","0.40%"
"05/07/2019","14,366.72","14,586.96","14,618.29","14,346.07","","-1.50%"
"05/06/2019","14,585.14","14,498.21","14,601.15","14,423.10","","-1.18%"
"05/03/2019","14,758.88","14,728.62","14,796.87","14,723.62","","0.19%"
"05/02/2019","14,730.39","14,808.20","14,821.36","14,728.10","","-0.56%"
"04/30/2019","14,813.93","14,771.60","14,813.93","14,725.73","","0.24%"
"04/29/2019","14,778.63","14,741.86","14,812.06","14,688.98","","0.21%"
"04/26/2019","14,747.86","14,749.75","14,763.45","14,688.24","","0.29%"
"04/25/2019","14,705.43","14,735.96","14,742.96","14,654.25","","-0.24%"
"04/24/2019","14,740.92","14,754.39","14,797.86","14,691.07","","-0.28%"
"04/23/2019","14,782.23","14,744.81","14,794.17","14,711.56","","0.28%"
"04/18/2019","14,741.53","14,657.72","14,797.00","14,602.99","","0.31%"
"04/17/2019","14,695.85","14,603.17","14,712.20","14,588.91","","0.62%"
"04/16/2019","14,604.91","14,557.51","14,614.53","14,538.07","","0.40%"
"04/15/2019","14,546.87","14,527.81","14,572.30","14,517.30","","0.19%"
"04/12/2019","14,519.62","14,456.95","14,541.48","14,444.82","","0.31%"
"04/11/2019","14,474.80","14,444.74","14,509.56","14,370.53","","0.66%"
"04/10/2019","14,380.24","14,361.23","14,410.48","14,355.00","","0.25%"
"04/09/2019","14,344.72","14,388.47","14,490.99","14,344.72","","-0.65%"
"04/08/2019","14,438.02","14,437.93","14,477.22","14,413.23","","-0.08%"
"04/05/2019","14,449.69","14,431.59","14,475.55","14,419.73","","0.23%"
"04/04/2019","14,416.98","14,409.12","14,444.69","14,376.34","","-0.09%"
"04/03/2019","14,430.44","14,401.71","14,443.67","14,384.35","","0.84%"
"04/02/2019","14,310.54","14,274.16","14,337.04","14,257.69","","0.33%"
"04/01/2019","14,263.20","14,234.11","14,286.97","14,185.78","","1.03%"
"03/29/2019","14,118.08","14,075.96","14,132.71","14,024.62","","1.02%"
"03/28/2019","13,975.64","13,982.20","14,057.92","13,962.71","","-0.09%"
"03/27/2019","13,988.02","14,018.24","14,090.37","13,931.09","","-0.05%"
"03/26/2019","13,995.40","13,899.85","14,016.27","13,864.64","","0.89%"
"03/25/2019","13,872.16","13,743.25","13,914.61","13,743.25","","-0.18%"
"03/22/2019","13,896.62","14,225.03","14,235.61","13,881.35","","-2.03%"
"03/21/2019","14,183.86","14,182.70","14,222.07","14,105.15","","-0.07%"
"03/20/2019","14,193.91","14,285.03","14,317.29","14,193.91","","-0.80%"
"03/19/2019","14,307.95","14,256.14","14,353.25","14,249.16","","0.38%"
"03/18/2019","14,254.44","14,229.97","14,264.07","14,224.51","","0.15%"
"03/15/2019","14,233.63","14,095.54","14,276.26","14,092.90","","1.04%"
"03/14/2019","14,087.37","13,979.33","14,110.11","13,979.33","","0.82%"
"03/13/2019","13,973.08","13,858.89","13,982.03","13,855.94","","0.69%"
"03/12/2019","13,877.95","13,932.42","13,942.69","13,813.47","","0.08%"
"03/11/2019","13,866.66","13,833.82","13,873.59","13,772.39","","0.66%"
"03/08/2019","13,775.18","13,782.41","13,830.83","13,748.34","","-0.70%"
"03/07/2019","13,871.81","13,909.27","13,972.32","13,822.83","","-0.40%"
"03/06/2019","13,926.83","13,925.74","13,995.70","13,908.75","","-0.16%"
"03/05/2019","13,949.76","13,926.15","13,951.01","13,870.91","","0.21%"
"03/04/2019","13,920.93","13,932.94","13,984.30","13,912.45","","0.41%"
"03/01/2019","13,864.64","13,869.76","13,921.25","13,857.47","","0.47%"
"02/28/2019","13,799.69","13,705.54","13,818.17","13,705.54","","0.29%"
"02/27/2019","13,759.73","13,740.69","13,789.95","13,723.36","","-0.26%"
"02/26/2019","13,794.92","13,726.82","13,820.38","13,685.83","","0.13%"
"02/25/2019","13,776.83","13,767.36","13,803.11","13,744.02","","0.31%"
"02/22/2019","13,734.70","13,669.10","13,763.53","13,667.37","","0.38%"
"02/21/2019","13,682.73","13,693.27","13,709.77","13,641.94","","0.00%"
"02/20/2019","13,682.30","13,610.27","13,700.59","13,585.18","","0.69%"
"02/19/2019","13,588.55","13,593.26","13,630.38","13,527.05","","-0.16%"
"02/18/2019","13,609.65","13,558.36","13,616.02","13,555.07","","0.30%"
"02/15/2019","13,569.23","13,327.91","13,599.22","13,322.54","","1.79%"
"02/14/2019","13,330.50","13,476.02","13,476.02","13,330.50","","-0.23%"
"02/13/2019","13,361.42","13,354.25","13,408.60","13,328.06","","0.35%"
"02/12/2019","13,314.25","13,303.64","13,360.17","13,271.16","","0.84%"
"02/11/2019","13,203.97","13,134.50","13,227.19","13,129.78","","1.06%"
"02/08/2019","13,064.85","13,115.34","13,180.70","13,024.05","","-0.48%"
"02/07/2019","13,127.84","13,365.33","13,386.75","13,127.84","","-1.84%"
"02/06/2019","13,374.02","13,325.56","13,386.54","13,318.70","","-0.08%"
"02/05/2019","13,385.32","13,191.75","13,385.32","13,159.36","","1.66%"
"02/04/2019","13,166.37","13,203.55","13,216.95","13,088.72","","-0.38%"
"02/01/2019","13,216.58","13,178.10","13,227.40","13,114.53","","0.53%"
"01/31/2019","13,146.70","13,147.67","13,208.73","13,048.70","","0.36%"
"01/30/2019","13,099.41","13,017.59","13,099.41","13,014.83","","0.97%"
"01/29/2019","12,973.82","12,871.56","13,029.81","12,846.09","","0.81%"
